d(1~2),d(2~3),d(3~4),d(1~4),d(5~6),d(6~7),d(7~8),d(5~8),d(9~10),d(10~11),d(11~12),d(9~12),d(13~14),d(14~15),d(15~16),d(13~16),d(17~18),d(18~19),d(19~20),d(17~20),g(1~2),g(2~3),g(3~4),g(1~4),g(5~6),g(6~7),g(7~8),g(5~8),g(9~10),g(10~11),g(11~12),g(9~12),g(13~14),g(14~15),g(15~16),g(13~16),g(17~18),g(18~19),g(19~20),g(17~20),label
18.0278,12.6491,9.8489,39.6232,29.4279,16.4012,9.4868,47.1275,34.3657,16.2788,11,48.4665,33.3766,13.4164,8.544,43.8292,17.6918,7.8102,8.0623,20.025,18,-3,-2.25,-5.5714,5.8,-1.3,-0.3333,-3.2143,6.8,-0.9167,0,-2.5,-6.6,-0.5,0.375,-1.44,-0.9231,0.8333,8,0.05,3
19.105,14.5602,11.6619,43.7379,29.4279,15.6525,9.434,49.0306,33.3766,16.6433,9.2195,50.6952,32.249,13.6015,8.0623,45.2769,16.9706,7.0711,8.2462,19.0263,9.5,-3.5,-1.6667,-5.375,5.8,-2,-0.625,-4.8,6.6,-1.5556,-0.2222,-3.7692,-8,-0.7273,0.125,-1.6957,-1,1,4,0.0526,3
20.025,13.9284,12.2066,44.3847,31.4006,15.8114,8.9443,49.4773,35.0143,15,9.0554,48.3011,32.5576,13.0384,7.0711,44.9444,18.6011,7.8102,8.0623,17.0294,20,-2.6,-1.4286,-3.9091,6.2,-1.4444,-0.5,-4,-35,-0.75,0.1111,-1.9545,-5.3333,-0.6364,0.1429,-1.5833,-1.3636,1.2,8,-0.0588,3
21.095,13.0384,10.6301,43.0813,30.0666,14.2127,8.2462,47.0106,32.0624,14.4222,7.8102,51.5461,25,10.6301,4.2426,38.9102,14.5602,0,3.6056,11.1803,-10.5,-1.5714,-1.1429,-2.5,-15,-1.2222,-0.25,-2.2632,-16,-1.5,-0.8333,-3.0625,-3.4286,-1.1429,-1,-2.0588,-3.5,0,-1.5,-5.5,3
23.0868,13,11.4018,46.1736,29.0172,13.6015,7.0711,43.3244,31.1448,14.7648,7.2111,50.5964,24.0416,11.1803,5.6569,40.3113,13.3417,1,3,11.4018,-11.5,-2.4,-1.2857,-3.1429,29,-1.375,-0.1429,-2.9286,-10.3333,-1.8571,-0.6667,-3,-3.2857,-2,-1,-2.3125,-4.3333,0,0,-3.6667,3
21.2132,12.2066,8.9443,39.3573,29,11.4018,6.3246,42.0595,32.3883,13.8924,7.0711,51.8652,22.8035,11.1803,5.3852,39.2173,12.1655,1,4.4721,8.0623,-7,-1.4286,-0.5,-1.9444,0,-1.2857,-0.3333,-3.0769,-6.4,-1.7143,-1,-2.8824,-3.6667,-2,-2.5,-2.8462,-6,0,-2,8,3
19.4165,10.6301,9.4868,35.805,29.0689,12.8062,5.099,42.72,31.5753,13.8924,7.0711,51.264,23.0868,10.7703,5,38.6264,9,3,5.6569,8.6023,-4.75,-0.875,-0.3333,-1.381,-14.5,-1.25,-0.2,-2.6667,-5.1667,-1.7143,-1,-2.6667,-3.1429,-2.5,-1.3333,-2.5714,0,0,-1,0.7143,3
20.3961,10.6301,9.4868,36.8917,30.0666,12.8062,6.0828,44.0114,31.7805,13.8924,6.4031,51.264,24.0416,8.544,3.6056,36.0555,6,3.6056,5,6,-5,-1.1429,-0.3333,-1.55,-15,-1.25,-0.1667,-2.5625,-4.4286,-1.7143,-1.25,-2.6667,-3.2857,-2.6667,-1.5,-2.8333,0,-0.6667,-1.3333,0,3
20.3961,10.6301,9.434,38.0789,30.1496,10.8167,5.099,40.4969,33.5261,13,5.6569,51.6236,28.4605,8.0623,1,37.3631,17.72,5,2.2361,21.2132,-5,-1.1429,-0.625,-1.7368,-10,-1.5,0.2,-2.7143,-3.2,-2.4,-1,-2.5263,-3,-8,0,-3.6,-3.4,0,-0.5,-7,3
19.4165,12.2066,9.434,38.9487,30.1496,10.6301,5,40.8534,34.7851,12.53,5.3852,52.5547,28.7924,8.0623,2,38.6005,18.6815,5,2,23.1948,-4.75,-1.4286,-0.625,-1.7895,-10,-1.1429,0,-2.5333,-3,-1.8333,-2.5,-2.5789,-2.7,-8,0,-3.3636,-3.6,0,0,-7.6667,3
20.3961,12.7279,8.6023,39.4462,30.2655,10.2956,4.4721,43.0116,33.5261,13.9284,5.831,53.1413,28.7924,7,1,36.4005,18.6815,4.4721,2.2361,21.0238,-5,-1,-0.7143,-1.7,-7.5,-1.8,-0.5,-3.1538,-3.2,-2.6,-1.6667,-2.7778,-2.7,0,0,-3.5,-3.6,2,-0.5,-21,3
22,17.0294,12,51.0098,28.1603,10.7703,4.2426,42.2019,32.311,14.8661,6.7082,53.8516,26.2488,8,3.1623,36.6742,17.1172,4.4721,4,21.3776,0,-17,0,-51,-9.3333,-2.5,-1,-4.1,-2.5,-2.8,-2,-2.5,-3.125,0,3,-5.1429,-8.5,2,0,5.25,3
23.1948,17.72,11.6619,51.923,27.2947,10.7703,4.2426,41.4849,32.6956,14.8661,6.3246,53.8516,30.4631,8.2462,4,36.4966,22.8254,9.0554,4.1231,34.7851,-7.6667,-3.4,-1.6667,-3.5714,-6.75,-2.5,-1,-3.6364,-2.3077,-2.8,-3,-2.5,-2.3333,4,0,-6,-1.8182,-9,4,-3,3
25.02,19.4165,15.5242,59.6825,32.28,10.4403,1.4142,41.4849,36.2353,13.3417,5.099,53.4883,29.5466,15.0333,7.0711,50.448,18.0278,10.2956,5.831,31.3209,-25,-4.75,-3.75,-6.5556,-3.4444,-3.3333,-1,-3.6364,-1.8824,-4.3333,5,-2.6316,-2.25,-15,7,-4.0833,-18,1.8,0.6,3.3333,3
21.1896,11.6619,9.0554,37.4833,25,12.083,7.0711,43.4626,27.7308,13.4164,10.8167,51.8845,20.2485,12.083,7.6158,39.8246,9.2195,3.1623,5.099,10.8167,-2.8571,-0.6,-0.1111,-1.0385,-3.4286,-2.2,-1,-2.3529,-2.0833,-2,-1.5,-1.9167,-1.5455,-2.2,-2.3333,-1.8421,-4.5,0.3333,-0.2,1.5,3
20.8806,12.8062,9.4868,39.8246,28.4429,10,6.7082,42.5441,30.0832,13.0384,9.434,52.3259,21.0238,11.7047,9.4868,42.1545,11.0454,4,3.6056,12.0416,-3.3333,-0.8,-0.3333,-1.24,-5.6,-1.3333,-0.5,-2.2941,-2.5455,-1.5714,-1.6,-2.0435,-2.1111,-2.75,-3,-2.4375,11,0,-0.6667,1.125,3
19.6469,11.3137,8.9443,37.4433,28.4429,11.4018,6.7082,43.8634,30.3645,13.0384,8.4853,50.9902,21.5407,12.083,6.3246,39.9249,10.4403,2,3.6056,8.2462,-3.8,-1,-0.5,-1.4762,-5.6,-1.2857,-0.5,-2.2222,-3.2222,-1.5714,-1,-2.0909,-2.5,-2.2,-3,-2.4667,-3.3333,0,-0.6667,4,3
21.0238,14.3178,10.6301,44.2719,26.0768,13.4536,6.7082,42.5441,28.6356,14.4222,7.8102,49.2443,22.4722,11.6619,6.4031,40.2492,11.7047,2,1.4142,12.3693,-21,-2.1667,-1.1429,-3,-13,-1.1111,-0.5,-2.2941,-4.6667,-1.5,-0.8333,-2.25,-2.625,-1.6667,-1.25,-2,-2.75,0,-1,-4,3
21.095,15.8114,12.7279,47.4236,29.0172,15.8114,11.1803,51.0784,31.0644,18.0278,11.4018,55.6597,29.4279,13.6015,7.8102,48.8467,19.6469,6.3246,2.2361,28.1603,-10.5,-1.4444,-1,-2.15,-29,-1.4444,-0.5,-2.35,15.5,-1.5,-0.7778,-3.1176,-5.8,-1.375,-0.8333,-2.3684,-3.8,-3,-2,-3.375,3
23.3452,18.1108,13.9284,54.0833,30,14.8661,9.434,49.3964,33,17.2047,9.8995,56.6127,30.8058,14.2127,7.8102,50.9902,20.3961,2.8284,2.2361,20.6155,5.75,-9,-2.6,-18,0,-1.1,-0.625,-2.5556,0,-1.4,-1,-3.1765,-4.2857,-1.2222,-0.8333,-2.0909,-5,-1,-2,-4,3
23.7697,19,14.3178,56.0803,32.0156,15.8114,9.434,53.1413,33,18.3576,10.6301,58.5235,32.0156,13.0384,8.4853,52.3927,20.6155,2.2361,2,20.8806,3.8333,0,-4.6667,18.6667,-32,-1.4444,-0.625,-2.7778,0,-1.7778,-0.875,-3.2941,-3.875,-1.5714,-1,-2.2857,-4,-2,0,-3.3333,3
23.3452,15.2971,11.7047,49.0918,29.0689,17,11.4018,53.1601,32.5576,17.8885,12.0416,57.0701,29.6142,9.2195,5.6569,33.0151,21.1896,4.2426,7,14.1421,5.75,-5,-2.75,-16.3333,14.5,-1.875,-0.7778,-3.4,5.3333,-2,-0.8889,-5.0909,-4.8333,-0.2222,1,-1.4211,-2.8571,1,0,-1,3
24.0208,17,13.4536,51.5461,27.2947,16.5529,12.8062,53.1507,31.5753,18.0278,12.0416,57.5587,34.3657,15.8114,9.2195,57.0088,24.7386,3.1623,7.0711,18.868,24,-1.875,-1.1111,-3.0625,6.75,-2.1429,-1.25,-4.7273,5.1667,-2.8333,-1.125,-7.125,-6.8,-1.4444,-0.8571,-2.5238,-4,0.3333,7,-1.6,3
22.0907,17,12.7279,48.3839,25.318,15.2315,12.2066,49.8197,28.6356,18.6815,12.8062,56.4358,33.2415,18.0278,9.2195,58.5235,25.318,4.1231,7.2801,19.7231,11,-1.875,-1,-3.0667,6.25,-2.3333,-1.4286,-5.4444,4.6667,-3.6,-1.25,-8,-8.25,-1.5,-1.1667,-2.75,-6.25,0.25,3.5,-1.7,3
21.095,17.4642,12.2066,48.5077,25.1794,15.8114,12.2066,50.8035,28.1603,19.3132,13.4536,55.5788,31.1448,17.8045,10,55.5428,22.3607,4.4721,4.2426,23.7065,10.5,-2.2857,-1.4286,-3.9167,8.3333,-3,-1.4286,-5.5556,3.375,-2.5714,-1.1111,-6.875,-10.3333,-1.2727,-0.75,-2.3182,-5.5,-0.5,1,-1.9091,3
21.095,17.4929,12.8062,48.3839,27.1662,17.088,11.3137,52.1728,30.5941,19.3132,13.4536,58.8558,33.1361,17.2047,10.6301,58.5235,23.3452,2.2361,5,19.9249,10.5,-1.6667,-1.25,-3.0667,9,-2.6667,-1,-4.6364,5,-2.5714,-1.1111,-5.8,-11,-1.4,-1.1429,-2.75,-5.75,-0.5,0,-3.1667,3
23.0868,18.4391,13.4164,53.6004,28.0713,17.2047,10.8167,50.9215,29,19.2354,12.8062,58.5235,29.6142,16.6433,10.8167,56.0803,19.4165,7.6158,3.1623,30.0832,11.5,-4.5,-2,-6.625,14,-1.4,-0.6667,-2.8235,0,-1.8889,-1.25,-3.2941,-4.8333,-1.5556,-1.5,-2.4762,-4.75,-2.3333,-3,-3.625,3
25.1794,20,14.2127,57.2713,27,15.8114,10.8167,49.3964,27.074,17,12.0416,54.0833,27.8927,13.8924,8.4853,49.2443,18.4391,7.2801,5.099,30.8058,-8.3333,-1.3333,-1.2222,-2.1667,0,-1.4444,-0.6667,-2.5556,-13.5,-1.875,-1.125,-2.8333,-3.8571,-1.7143,-1,-2.25,-4.5,-3.5,-5,-4.2857,3
21.2132,13.6015,10.8167,42.9418,29.2746,13.6015,8.0623,47.927,29.7321,14.7648,8.9443,53.3104,26.5707,12.6491,7.6158,46.8188,14.0357,3,4.1231,14.3178,-7,-1.375,-0.6667,-1.9,-7.25,-1.375,-0.5714,-2.3158,-2.8,-1.8571,-2,-2.3333,-2.7778,-3,-2.3333,-2.75,-14,0,-0.25,2.1667,3
19.2354,11.3137,10.4403,36.6197,28.2843,12.8062,7.2111,45.6946,27.8568,13.4164,8.0623,49.2443,24.1661,12.3693,7.2801,43.6578,12,4,4.2426,11.4018,-6.3333,-1,-0.3,-1.4286,-7,-1.25,-0.6667,-2.3333,-2.6,-2,-1.75,-2.25,-2.2,-4,-3.5,-2.7333,0,0,-1,1.2857,3
20.6155,11.6619,10.0499,36.7967,26.3059,12.2066,7.0711,44.0114,27.313,13.4164,8.9443,49.6588,23.2594,11.4018,7.2801,41.7852,12.0416,5.099,4.4721,13.6015,-4,-0.6,-0.1,-1.08,-6.5,-1.4286,-1,-2.5625,-2.2727,-2,-2,-2.1429,-2.1,-3.6667,-3.5,-2.6,-12,0.2,-0.5,1.375,3
22.561,14.8661,10.8167,45.793,25.7099,12.53,8.0623,45.8803,28.6531,14.7648,9.4868,52.7731,23.7697,12.0416,6,41.2311,16,7.2111,4.1231,24.3516,-4.4,-1.1,-0.6667,-1.625,-4.1667,-1.8333,-1.75,-2.6875,-1.7857,-1.8571,-3,-1.9583,-2.4444,-12,0,-4,0,1.5,0.25,2.875,3
24.7386,16.2788,9.8489,47.7074,25.7099,12.6491,8.9443,47.1275,28.3019,16.1555,10.7703,55.0091,26.2488,7.8102,5,31.0644,18,7.2111,4.1231,23.2594,-4,-1.0909,-0.4444,-1.5385,-4.1667,-3,-2,-3.2143,-1.6,-2.5,-2.5,-1.96,-3.125,1.2,0,15.5,0,0.6667,-0.25,2.1,3
26.6833,19.105,11.4018,54.7083,29.1548,12.0416,6.0828,46.3249,33.0151,15.1327,8.544,53.1413,26.2488,13.4164,8.0623,41.3038,18.0278,10.8167,5.831,32.311,-4.3333,-1.0769,-0.7778,-1.6786,-2.4545,-12,6,-4.0909,-1.4211,-7.5,2.6667,-2.7778,-3.125,2,0.5714,8.2,18,1.5,0.6,2.5,3
26.6833,18.3848,10.7703,51.8652,31.0161,12.3693,6.0828,48.7647,32.8024,16.2788,10.198,56.0803,27.2029,12.2066,8.0623,40.4475,19.0263,10,6.7082,32.6956,-4.3333,-1,-0.4,-1.4828,-2.6364,-4,6,-3.6154,-1.3,-5.3333,5,-2.4762,-3.25,1.4286,0.5714,6.6667,19,1.3333,0.5,2.3077,3
27.8927,19.2094,11.4018,53.4135,28.6531,14.3178,11,52.811,32.5576,17.4642,11.0454,57.6975,27.7308,13.4164,8.6023,42.0119,19,10,5.831,31.9531,-3.8571,-0.8,-0.2727,-1.2727,-1.7857,-4.6667,0,-2.9412,-1.0909,-4.25,11,-2.08,-2.0833,2,0.7143,42,0,1.3333,0.6,2.7273,3
24.0416,17.8045,11.1803,49.8197,25.0599,13.3417,12.0416,49.6488,24.8395,16.5529,13.1529,52.1536,25.0799,11.4018,7.6158,35.2278,20.3961,8.6023,5,30.4138,-3.2857,-0.7857,-0.5,-1.2581,-1.8333,-4.3333,-12,-2.9375,-0.8421,-2.1429,-6.5,-1.5714,-2.3,1.2857,0.4286,8.75,-5,1.4,0.75,6,3
23.0868,17.8885,12.7279,52.7731,26.6271,15.1327,9.2195,48.3839,27.2947,15,9.8489,48.8365,25.318,12.083,8.4853,42.5793,21.0238,9.4868,6.4031,34.7131,-3.1429,-2,-1,-1.9583,-1.4667,-7.5,4.5,-3.0667,-1.8462,0,2.25,-5.3333,-6.25,2.2,1,6,-21,3,0.8,4.8571,3
23.7697,18.7883,12.7279,54.1295,23.6008,13.3417,9.0554,44.7772,23.0217,13.1529,9.2195,43.0116,24.0416,12.3693,7.8102,41.0122,20.2237,10.4403,7.2111,36.2215,-3.8333,-2.125,-1,-2.1304,-1.3571,-4.3333,-9,-2.2778,-1.4615,-6.5,4.5,-3.1538,-3.2857,4,1.2,41,-6.6667,3.3333,1.5,9,3
20.0998,14.8661,10.6301,44.2719,25.1794,12.53,8.6023,44.0114,25.2982,13.4164,6.7082,45.31,24.6982,13.3417,8.2462,46.1736,12.0416,5.3852,2.8284,19.2354,-10,-2.8,-1.1429,-3,-8.3333,-1.8333,-0.7143,-2.5625,-3,-2,-2,-2.4706,-2.5556,-4.3333,-4,-3.1429,-12,2.5,1,6.3333,3
22.0227,16.6433,12.2066,47.4236,27.0185,13.6015,7.8102,45.5412,27.4591,13.4164,8.0623,48.3839,25.9615,12.6491,8.544,47.1275,18.1108,3.6056,2,21.095,-22,-1.5556,-0.7,-2.15,-27,-1.375,-0.8333,-2.8667,-5.4,-2,-1.75,-3.0667,-3.5714,-3,-2.6667,-3.2143,-9,1.5,0,10.5,3
22,17.8045,12.0416,48.3322,25.02,13.6015,9.2195,45.5412,25.1794,14.7648,10.2956,49.3356,25.7099,12.53,7.2111,44.9444,19.2354,4.1231,1,24.3311,0,-1.2727,-0.8889,-2.2,-25,-1.375,-1.1667,-2.8667,-8.3333,-1.8571,-1.8,-3.1333,-4.1667,-1.8333,-1.5,-2.625,-6.3333,-4,0,-6,3
21.3776,16.1555,11.3137,45.1221,24.1868,13.4164,9.8995,44.1475,24.1868,15.2315,10,46.8722,26.1725,10.8167,6.4031,42.0595,17.4642,2.2361,5.099,10.7703,5.25,-2.5,-1,-4.4,8,-2,-1,-4.3,8,-2.3333,-1.3333,-5.1111,-8.6667,-1.5,-1.25,-3.0769,-4.25,2,-5,-2.5,3
20.0998,18.3576,11.4018,45.8803,26.1725,13.4164,9.8995,46.0977,25.318,15.6525,10.2956,48.6621,27.2947,9.434,5.831,41.7612,18.4391,2.2361,4.1231,12.6491,10,-1.7778,-0.7778,-2.6875,8.6667,-2,-1,-4.5,6.25,-2,-1.8,-6,-6.75,-1.6,-1.6667,-3.3333,-4.5,2,-4,-3,3
19.2354,17.088,12.0416,45.3542,25.4951,14.7648,10.6301,46.0977,24.7386,16.1555,10,47.3814,27.1662,10.8167,5,41.7612,17.72,1.4142,3.1623,13.9284,6.3333,-2.6667,-1.125,-4,5,-1.8571,-0.875,-4.5,4,-2.5,-1.3333,-7.8333,-9,-1.5,-1.3333,-3.3333,-3.4,1,-3,-2.6,3
20.025,17.4642,10.6301,45.2217,24.7386,14.8661,10.6301,45.5412,26.2488,16.1555,9.8995,47.2652,25.318,6.0828,5.831,23.0217,19.3132,4.4721,6.3246,10.6301,20,-2.2857,-0.875,-3.0714,4,-2.8,-0.875,-6.4286,3.125,-2.5,-1,-9.4,-6.25,0.1667,1.6667,-1.4615,-2.5714,2,-3,-1.1429,3
21.2132,17.088,12.0416,47.2969,24.5153,14.3178,11.3137,45.8912,25,15.8114,10.6301,47.2652,27.4591,6.0828,4.2426,28.6531,19.9249,3.6056,7.0711,11.4018,7,-2.6667,-1.125,-4.1818,4.8,-2.1667,-1,-5,3.4286,-3,-1.1429,-9.4,-5.4,-0.1667,1,-1.7857,-3.1667,1.5,-7,-1.2857,3
22.0907,16.1555,12.0416,47.5395,24.0416,13.3417,10.2956,45.0111,26,16.7631,11.4018,49.0408,29.0689,13.6015,5.831,45.5412,21.587,3.1623,6,16.1245,11,-2.5,-1.125,-3.8333,3.2857,-4.3333,-1.8,-45,2.4,-3.2,-1.2857,-24.5,-14.5,-1.375,-0.6,-2.8667,-4.2,0.3333,0,-1.75,3
18.4391,18.4391,14.2127,43.0116,21.4709,12.53,12.083,46.0652,24.7386,16.2788,13.1529,54.1295,23.0868,15.0333,14,52.0096,17.1172,11.1803,10.198,38.4708,-1.1667,4.5,1.2222,43,-1.9,-1.8333,-2.2,-1.9524,-4,-5.3333,-6.5,-4.8182,-11.5,15,0,-52,8.5,5.5,5,6.3333,4
19.8494,18.6815,14.1421,43.0465,22.8254,13.4164,11.1803,47.4131,25.7099,15.2971,13.1529,54.1295,23.0217,15,12.0416,50.04,17.1172,11.0454,10.198,38.3275,-1.1538,3.6,1,21.5,-1.8182,-2,-2,-1.9091,-4.1667,-5,-6.5,-4.8182,-23,0,-12,-25,8.5,11,5,7.6,4
19.4165,17.4642,14.1421,43.1045,20.5913,13.4164,12.083,46.0652,24.7386,16.2788,12.3693,53.3667,24.0208,15.0333,12.0416,51.0882,17.1172,11.0454,10.0499,38.2099,-1.4545,4.25,1,14.3333,-1.8,-2,-2.2,-1.9524,-4,-5.3333,-4,-4.3333,-24,-15,-12,-17,8.5,11,10,9.5,4
19.2094,18.6815,13.4536,43.0465,21.9545,13.4164,11.1803,46.5296,24.7386,16.2788,12.1655,53.1507,24.0208,15.0333,12,51.0392,18.1108,11.0454,10.198,39.3192,-1.25,3.6,1.1111,21.5,-1.7273,-2,-2,-1.8636,-4,-5.3333,-6,-4.7273,-24,-15,0,-25.5,9,11,5,7.8,4
18.0278,17.72,14.2127,43.1856,21.095,13.4164,10.7703,45.1774,24.7386,15.5242,13.1529,53.3667,23,15.0333,13,51.0098,17.1172,12.1655,9.0554,38.3275,-1.5,3.4,1.2222,10.75,-1.6364,-2,-2.5,-1.9048,-4,-3.75,-6.5,-4.3333,0,-15,0,-51,8.5,6,9,7.6,4
18.0278,16.7631,14.1421,41.3038,20.5913,12.53,11.7047,44.7214,24.7386,14.3178,12.1655,51.1957,23,15,12,50,17.1172,11.4018,9.0554,37.4833,-1.5,3.2,1,8.2,-1.8,-1.8333,-2.75,-2,-4,-4.6667,-6,-4.5455,0,0,0,0,8.5,3.6667,9,6.1667,4
18.6011,16.7631,13.4536,40.1995,20.5913,13.4164,10.7703,44.7214,25,15.2971,12.1655,52.3927,23.0217,14,12,49.0102,17.1172,11.1803,9.0554,37.3363,-1.3636,3.2,0.9,10,-1.8,-2,-2.5,-2,-3.4286,-5,-6,-4.25,-23,0,0,-49,8.5,5.5,9,7.4,4
18.0278,15.8114,14.1421,40.3113,20.5913,12.53,10.7703,43.8292,24.5153,15.5242,12.1655,52.1728,24.0208,14,12,50.01,17.1172,11.1803,9.2195,37.4833,-1.5,3,1,8,-1.8,-1.8333,-2.5,-1.95,-4.8,-3.75,-6,-4.6364,-24,0,0,-50,8.5,5.5,4.5,6.1667,4
17.4929,16.7631,13.4536,40.4475,20.5913,13.4164,10.7703,44.7214,24.7386,15.5242,12.1655,52.3927,24.0208,14,12,50.01,17.2627,11.1803,9.2195,37.6563,-1.6667,3.2,0.9,6.6667,-1.8,-2,-2.5,-2,-4,-3.75,-6,-4.25,-24,0,0,-50,5.6667,5.5,4.5,5.2857,4
17.4929,17.4642,13.4536,41.5933,21.9545,12.083,11.1803,45.1774,24.7386,15.5242,12.1655,52.3927,24.0208,14.0357,13,51.0392,17.2627,11.1803,10.198,38.6394,-1.6667,2.2857,1.1111,5.8571,-1.7273,-2.2,-2,-1.9048,-4,-3.75,-6,-4.25,-24,-14,0,-25.5,5.6667,5.5,5,5.4286,4
17.4929,17.088,14.1421,41.5933,21.4709,12.53,10.7703,44.7214,25.9615,15.5242,13.1529,54.5711,24.0832,14,13.0384,51.0882,17.4642,11.1803,10.198,38.833,-1.6667,2.6667,1,5.8571,-1.9,-1.8333,-2.5,-2,-3.5714,-3.75,-6.5,-4.0769,-12,0,-13,-17,4.25,5.5,5,4.75,4
18.3576,19.6977,14.8661,45.8912,23.2594,14.3178,11.7047,49.2443,26.9258,17.4642,14.1421,58.4637,26.0192,17,14,57.0088,19.6469,12.3693,11.4018,43.4166,-1.7778,2.25,1.1,5,-2.1,-2.1667,-2.75,-2.25,-3.7143,-4.25,-7,-4.3846,-26,0,0,-57,3.8,4,3.6667,3.8182,4
19.2354,21.1896,16.9706,50.01,23.8537,13.8924,12.53,50.2494,27.5136,18.0278,14.5602,60.0833,27.1662,17.0294,14.1421,58.3095,21.3776,13.1529,12.1655,46.6905,-1.8889,2.8571,1,4.9,-1.5385,-1.7143,-1.8333,-1.6538,-2.8889,-2.8333,-3.5,-3,-9,-17,-7,-9.6667,5.25,6.5,6,5.75,4
20.1246,21.5407,16.9706,51.1957,23.3238,15.2643,12.083,50.6063,29.4109,18.0278,14.5602,61.9839,27.074,17.1172,14.0357,58.2151,21.3776,13.3417,12.1655,46.8722,-2,2.5,1,4.5455,-1.6667,-1.625,-2.2,-1.76,-3.1111,-2.8333,-3.5,-3.1053,-13.5,-8.5,-14,-11.6,5.25,4.3333,6,5.1111,4
20.1246,22.4722,17.0294,51.4198,24.6982,14.3178,12.53,51.4782,28.7924,18.0278,15.5242,62.2977,27.1662,17.1172,15.1327,59.4138,21.3776,15.2971,11.1803,47.8539,-2,2.625,0.8462,4.1667,-1.6154,-2.1667,-1.8333,-1.8,-2.7,-2.8333,-3.75,-2.95,-9,-8.5,-7.5,-8.4286,5.25,5,5.5,5.2222,4
20.1246,21.5407,16.9706,51.1957,24.1868,14.3178,13,51.4296,29.7321,17.72,15.5242,62.9365,27.1662,17.1172,15.1327,59.4138,21.3776,14.3178,13.3417,49.0306,-2,2.5,1,4.5455,-1.75,-2.1667,-2.4,-2,-2.8,-3.4,-3.75,-3.1579,-9,-8.5,-7.5,-8.4286,5.25,4.6667,4.3333,4.8,4
17.4642,20.1246,16.2788,47.1275,23.7065,15.2315,12.6491,51.4782,29.1204,17.2627,15.2971,61.6117,27.0185,17.0294,15.0333,59.0762,20.2485,13.6015,12.6491,46.4866,-2.2857,2,0.9167,3.2143,-1.9091,-2.3333,-3,-2.2381,-3.5,-5.6667,-5,-4.2857,-27,-17,-15,-19.6667,2.7143,3.25,3,2.9333,4
17,20.1246,16.4012,45.2217,22.8254,14.3178,13,50.0899,28.1603,17.4642,15.2971,60.8769,26.0192,17,14.0357,57.0351,20.2485,12.3693,11.4018,43.9659,-1.875,2,0.7692,3.0714,-1.8182,-2.1667,-2.4,-2.0455,-3.375,-4.25,-5,-3.9333,-26,0,-14,-28.5,2.7143,4,3.6667,3.2308,4
18.3576,17.4642,15,42.2019,23.7065,13.4164,12.6491,49.6588,28.8617,17.4642,15.1327,61.3922,27,17,15,59,20.2485,12.6491,10.4403,43.3244,-1.7778,2.2857,0.75,4.1,-1.9091,-2,-3,-2.1429,-4,-4.25,-7.5,-4.6154,0,0,0,0,2.7143,3,3.3333,2.9286,4
19.4165,18.7883,15,42.9535,23.7065,14.3178,12.6491,50.5668,28.6356,17.4642,15.1327,61.1882,27.0185,17,14,58.0086,18.9737,12.6491,10.7703,42.3792,-1.4545,2.125,0.75,4.6667,-1.9091,-2.1667,-3,-2.1905,-4.6667,-4.25,-7.5,-5,27,0,0,58,3,3,2.5,2.8571,4
19.8494,18.9737,15.6205,43.2897,21.6333,13.6015,11.6619,46.8722,27.2029,16.7631,14.3178,58.2409,25.0799,16.0312,14,55.0818,17.4642,11.4018,10.198,39.0512,-1.1538,3,0.8333,8.6,-1.5,-1.375,-1.6667,-1.5,-3.25,-3.2,-4.6667,-3.5,-12.5,-16,0,-18.3333,4.25,3.6667,5,4.2222,4
19.105,18.6815,16.2788,43.1856,22.2036,13.6015,12.53,48.2597,27.2029,16.7631,14.3178,58.2409,25.0799,16,14.0357,55.0818,16.4924,11.4018,10.198,38.0789,-1.0769,3.6,0.9167,10.75,-1.3846,-1.375,-1.8333,-1.4815,-3.25,-3.2,-4.6667,-3.5,-12.5,0,-14,-18.3333,4,3.6667,5,4.1111,4
17.6918,18.6815,15.5563,41.1096,22.8035,13.0384,12.2066,48.0104,27.5136,16.4924,14.3178,58.2409,26.0768,16,15,57.0351,17.2627,11.4018,9.4868,38.0789,-0.9231,3.6,1,13.6667,-1.2857,-1.5714,-1.4286,-1.3929,-2.8889,-4,-4.6667,-3.5,-13,0,0,-28.5,5.6667,3.6667,3,4.1111,4
18.3848,18.6815,16.2788,42.19,22.0227,14.4222,11.6619,48.0104,27.5136,17.4642,15.2971,60.1664,25.0799,16.0312,15,56.0803,17.4642,11.4018,10.198,39.0512,-1,3.6,0.9167,10.5,-1.2143,-1.5,-1.6667,-1.3929,-2.8889,-4.25,-5,-3.625,-12.5,-16,0,-18.6667,4.25,3.6667,5,4.2222,4
17.8045,18.6815,16.4012,42.0119,23.6008,14.2127,12.2066,50,27.5136,17.72,15.5242,60.7289,26.0768,17.0294,14,57.0789,18.2483,10.4403,10.4403,39.0512,-0.7857,3.6,1.3,42,-1.3571,-1.2222,-1.4286,-1.3333,-2.8889,-3.4,-3.75,-3.2222,-13,-17,0,-19,6,3.3333,3.3333,4.2222,4
